Department,ProductGroup,Price,Type
,home,47.99,HOME
,home,47.99,HOME
,home,84.52,HOME
,home,52.82,HOME
,home,44.99,HOME
,home,47.99,HOME
,home,46.98,HOME
,home,47.07,HOME
,home,51.82,HOME
,home,48.99,HOME
,home,48.8,HOME
,home,47.99,HOME
,home,50.99,HOME
,home,48.99,HOME
,home,84.51,HOME
,home,46.89,HOME
,home,50.96,HOME
,home,55.99,HOME
,home,47.99,HOME
,home,46.99,HOME
,home,33.59,HOME
,home,30.39,HOME
,home,58.39,HOME
,home,47.99,HOME
,home,39.07,HOME
,home,31.99,HOME
,home,37.03,HOME
,home,46.03,HOME
,home,39.99,HOME
,home,39.03,HOME
,home,52.99,HOME
,home,31.99,HOME
,home,44,HOME
,home,34.39,HOME
,home,47.99,HOME
,home,64.79,HOME
,home,47.99,HOME
,home,50.64,HOME
,home,40.5,HOME
,home,56.69,HOME
,home,44.63,HOME
,home,45.99,HOME
,home,85.99,HOME
,home,47.99,HOME
,home,55.99,HOME
,home,50.99,HOME
,home,44,HOME
,home,52.99,HOME
,home,32.79,HOME
,home,47.99,HOME
,home,65.59,HOME
,home,50.8,HOME
,home,55.99,HOME
,home,65.49,HOME
,home,35.03,HOME
,home,43.99,HOME
,home,55.45,HOME
,home,44.14,HOME
,home,37.03,HOME
,home,50.43,HOME
,home,43.03,HOME
,home,50.99,HOME
,home,44.99,HOME
,home,36.44,HOME
,home,50.99,HOME
,home,46.99,HOME
,home,55.99,HOME
,home,35.99,HOME
,home,52.75,HOME
,home,44,HOME
,home,68.79,HOME
,home,36.79,HOME
,home,55.99,HOME
,home,47.15,HOME
,home,47.99,HOME
,home,37.59,HOME
,home,39.99,HOME
,home,50.99,HOME
,home,35.19,HOME
,home,52.16,HOME
,home,47.61,HOME
,home,45.2,HOME
,home,85.99,HOME
,home,47.99,HOME
,home,50.99,HOME
,home,66.77,HOME
,home,52.79,HOME
,home,47.99,HOME
,home,48.28,HOME
,home,52.99,HOME
,home,46.99,HOME
,home,80.26,HOME
,home,40.31,HOME
,home,52.99,HOME
,home,50.99,HOME
,home,47.99,HOME
,home,27.55,HOME
,home,50.63,HOME
,home,47.99,HOME
,home,43.99,HOME
,home,43.06,HOME
,home,52.99,HOME
,home,39.99,HOME
,home,76.99,HOME
,home,45.03,HOME
,home,43.99,HOME
,home,47.99,HOME
,home,48.8,HOME
,home,48.99,HOME
,home,55.98,HOME
,home,50.91,HOME
,home,79.99,HOME
,home,51.99,HOME
,home,43.99,HOME
,home,79.99,HOME
,home,43.78,HOME
,home,51.99,HOME
,home,45.99,HOME
,home,45.99,HOME
,home,43.94,HOME
,home,44.99,HOME
,home,45.99,HOME
,home,44.99,HOME
,home,51.99,HOME
,home,45.9,HOME
,home,49.35,HOME
,home,46.12,HOME
,home,51.99,HOME
,home,45.99,HOME
,home,44.99,HOME
,home,47.99,HOME
,home,46.69,HOME
,home,40.79,HOME
,home,45.7,HOME
,home,51.99,HOME
,home,34.39,HOME
,home,80.99,HOME
,home,47.99,HOME
,home,55.99,HOME
,home,48.7,HOME
,home,34.39,HOME
,home,49.99,HOME
,home,28.79,HOME
,home,34.39,HOME
,home,31.99,HOME
,home,43.99,HOME
,home,35.19,HOME
,home,79.99,HOME
,home,45.99,HOME
,home,51.99,HOME
,home,44.99,HOME
,home,29.71,HOME
,home,48.95,HOME
,home,49.14,HOME
,home,135.99,HOME
,home,128.01,HOME
,home,118.96,HOME
,home,35.99,BED_BATH
,home,25.64,HOME
,home,37.99,HOME
,home,26.39,HOME
,home,36.18,HOME
,home,36.79,HOME
,home,37.99,HOME
,home,26.39,HOME
,home,30.39,HOME
,home,37.99,HOME
,home,37.88,HOME
,home,37.99,HOME
,home,39.99,HOME
,home,37.03,HOME
,home,35.52,HOME
,home,37.15,HOME
,home,37.99,HOME
,home,37.02,HOME
,home,40.17,HOME
,home,32.99,HOME
,home,34.99,HOME
,home,36.79,HOME
,home,31.61,HOME
,home,26.39,HOME
,home,34.19,HOME
,home,33.99,HOME
,home,34.99,HOME
,home,36.37,HOME
,home,37.99,HOME
,home,37.99,HOME
,home,36.99,HOME
,home,44.54,HOME
,home,41.32,HOME
,home,26.39,HOME
,home,37.99,HOME
,home,39.35,HOME
,home,659.17,HOME
,home,133.41,HOME
,home,28.59,HOME
,home,654.95,HOME
,home,59.99,BED_BATH
,home,55.99,BED_BATH
,home,159.99,BED_BATH
,home,128.32,HOME
,home,179,HOME
,home,36.01,HOME
,home,99.99,HOME
,home,129,HOME
,home,59.99,HOME
,home,55.24,HOME
,home,92.33,HOME
,home,64,HOME
,home,64,HOME
,home,64,HOME
,home,26.97,HOME
,home,89,FURNITURE
,home,35.27,BED_BATH
,home,31.42,HOME
,home,53.74,HOME
,home,48.6,HOME
,home,26.5,HOME
,home,30,HOME
,home,30,HOME
,home,30,HOME
,home,59,HOME
,home,189,BED_BATH
,home,61.4,HOME
,home,45.5,BED_BATH
,home,51.02,HOME
,home,155.02,HOME
,home,132.34,HOME
,home,43.65,HOME
,home,26.96,HOME
,home,27.38,HOME
,home,27.32,HOME
,home,33.62,HOME
,home,43.73,HOME
,home,106.19,HOME
,home,119,HOME
,home,106.17,HOME
,home,148.86,HOME
,home,67.5,HOME
,home,83.99,HOME
,home,173.99,HOME
,home,185.56,HOME
,home,190.72,HOME
,home,105.99,HOME
,home,94.47,HOME
,home,113.06,HOME
,home,53.99,HOME
,home,72.88,HOME
,home,63.72,HOME
,home,59.46,HOME
,home,51.69,HOME
,home,81,HOME
,home,54.86,HOME
,home,89.99,HOME
,home,85,HOME
,home,52,HOME
,home,52.64,HOME
,home,35.31,HOME
,home,49.45,HOME
,home,220.36,HOME
,home,139,BED_BATH
,home,43.79,HOME
,home,42.56,HOME
,home,99.99,HOME
,home,45.88,HOME
,home,119,HOME
,home,46.69,HOME
,home,127.56,FURNITURE
,home,32.17,HOME
,home,34.24,HOME
,home,82.14,BED_BATH
,home,24.99,HOME
,home,39.99,HOME
,home,39.99,BED_BATH
,home,34.6,HOME
,home,25.99,HOME
,home,59.99,HOME
,home,64.95,HOME
,home,40.31,HOME
,home,34.97,HOME
,home,119,BED_BATH
,home,72,HOME
,home,73.02,BED_BATH
,home,55.72,HOME
,home,8.99,BED_BATH
,home,36.97,HOME
,home,199.99,BED_BATH
,home,159.99,HOME
,home,229.99,BED_BATH
,home,39.99,HOME
,home,35,HOME
,home,165,BED_BATH
,home,38.99,HOME
,home,50.15,HOME
,home,29.25,HOME
,home,33.1,HOME
,home,49.95,BED_BATH
,home,54.95,BED_BATH
,home,49.95,BED_BATH
,home,49.95,BED_BATH
,home,49.95,BED_BATH
,home,49.95,BED_BATH
,home,44.95,BED_BATH
,home,54.95,BED_BATH
,home,54.95,BED_BATH
,home,44.95,BED_BATH
,home,132.88,HOME
,home,78.83,HOME
,home,26.99,BED_BATH
,home,25.99,BED_BATH
,home,26.99,BED_BATH
,home,25.99,BED_BATH
,home,26.99,BED_BATH
,home,25.99,BED_BATH
,home,50,BED_BATH
,home,47.5,BED_BATH
,home,44.2,BED_BATH
,home,50,HOME
,home,34.08,BED_BATH
,home,44.24,BED_BATH
,home,26.99,BED_BATH
,home,38,HOME
,home,44.95,BED_BATH
,home,36.95,BED_BATH
,home,109.95,BED_BATH
,home,25.99,HOME
,home,135,HOME
,home,60,HOME
,home,27,HOME
,home,69.95,HOME
,home,135.99,BED_BATH
,home,109.99,HOME
,home,28.95,HOME
,home,50.72,HOME
,home,26,HOME
,home,289,BED_BATH
,home,32.77,HOME
,home,42.69,HOME
,home,47.99,HOME
,home,278,HOME
,home,222.69,HOME
,home,478,HOME
,home,27.08,HOME
,home,119,HOME
,home,33.37,HOME
,home,832,HOME
,home,44.23,HOME
,home,49.95,HOME
,home,49.95,HOME
,home,119.59,BED_BATH
,home,39.95,HOME
,home,35.19,HOME
,home,21.71,HOME
,home,43.45,HOME
,home,29.96,HOME
,home,34.99,HOME
,home,33.47,HOME
,home,39.49,HOME
,home,30.2,HOME
,home,27.49,HOME
,home,32.96,HOME
,home,22.48,HOME
,home,41.5,HOME
,home,48.46,HOME
,home,34.9,HOME
,home,42,HOME
,home,45.5,HOME
,home,37.6,HOME
,home,33.39,HOME
,home,34.51,HOME
,home,31.36,HOME
,home,52.04,HOME
,home,30.58,HOME
,home,43.81,HOME
,home,34.39,HOME
,home,28.12,HOME
,home,31.99,HOME
,home,32.99,HOME
,home,18.89,HOME
,home,36.02,HOME
,home,23.77,HOME
,home,43.79,HOME
,home,25.98,HOME
,home,34.74,HOME
,home,43.57,HOME
,home,30.46,HOME
,home,37.41,HOME
,home,43.96,HOME
,home,28.84,HOME
,home,31.12,HOME
,home,31.77,HOME
,home,36.15,HOME
,home,27.46,HOME
,home,33.97,HOME
,home,21.49,HOME
,home,18.02,HOME
,home,30.99,HOME
,home,28.66,HOME
,home,23.29,HOME
,home,22.49,HOME
,home,22.43,HOME
,home,35.54,HOME
,home,35.14,HOME
,home,32.33,HOME
,home,27.39,HOME
,home,20.54,HOME
,home,32.13,HOME
,home,36.46,HOME
,home,26.22,HOME
,home,35.11,HOME
,home,26.79,HOME
,home,30.57,HOME
,home,48.72,HOME
,home,33.5,HOME
,home,32.04,HOME
,home,30.98,HOME
,home,36.5,HOME
,home,47,HOME
,home,36.92,HOME
,home,23.99,HOME
,home,145.99,BED_BATH
,home,67.95,HOME
,home,52.13,HOME
,home,53,HOME
,home,52.44,HOME
,home,53,HOME
,home,55.91,HOME
,home,61.98,HOME
,home,61.99,HOME
,home,74.69,HOME
,home,25.99,HOME
,home,29.99,HOME
,home,35.11,HOME
,home,35.11,HOME
,home,40.81,HOME
,home,26.99,HOME
,home,59.26,HOME
,home,59.46,HOME
,home,34.29,BED_BATH
,home,37.99,BED_BATH
,home,59,HOME
,home,59,HOME
,home,47.13,HOME
,home,47.18,HOME
,home,45.92,HOME
,home,47.94,FURNITURE
,home,47.58,HOME
,home,53.6,HOME
,home,50.71,HOME
,home,38,HOME
,home,46.34,BED_BATH
,home,45.49,HOME
,home,59,HOME
,home,59,HOME
,home,132.9,HOME
,home,56.95,BED_BATH
,home,78.95,BED_BATH
,home,56.95,HOME
,home,35.95,HOME
,home,46.95,HOME
,home,50.95,BED_BATH
,home,299,FURNITURE
,home,32.51,HOME
,home,65.61,HOME
,home,25.99,HOME
,home,62.18,HOME
,home,189.99,BED_BATH
,home,901.96,HOME
,home,109.99,HOME
,home,132.9,HOME
,home,163.32,HOME
,home,35.11,HOME
,home,26.99,HOME
,home,45.4,HOME
,home,40.35,HOME
,home,48.44,HOME
,home,28.64,HOME
,home,51.21,HOME
,home,61.99,HOME
,home,32.26,HOME
,home,358.78,HOME
,home,72,HOME
,home,77.58,HOME
,home,88.39,HOME
,home,102.11,HOME
,home,119.95,BED_BATH
,home,94,BED_BATH
,home,39.99,BED_BATH
,home,39.99,BED_BATH
,home,39.99,BED_BATH
,home,167.83,FURNITURE
,home,39.99,BED_BATH
,home,69.99,BED_BATH
,home,36.99,HOME
,home,36.99,HOME
,home,38.99,HOME
,home,27.49,HOME
,home,208.64,FURNITURE
,home,49.99,BED_BATH
,home,37.32,HOME
,home,35.62,HOME
,home,139.52,HOME
,home,149.45,HOME
,home,49.45,HOME
,home,179.99,HOME
,home,129.99,HOME
,home,59,HOME
,home,299,FURNITURE
,home,29.99,HOME
,home,25.99,HOME
,home,149,HOME
,home,159,HOME
,home,158.04,HOME
,home,128.37,HOME
,home,122.84,HOME
,home,168.75,HOME
,home,116.97,HOME
,home,115.99,HOME
,home,170.04,HOME
,home,27.66,HOME
,home,28.99,HOME
,home,99,FURNITURE
,home,799.99,HOME
,home,69.99,HOME
,home,62.49,HOME
,home,83.49,HOME
,home,1599.99,HOME
,home,1899.99,HOME
,home,37.32,HOME
,home,79.99,BED_BATH
,home,51.73,HOME
,home,55.72,HOME
,home,235.71,HOME
,home,184.55,FURNITURE
,home,168.99,HOME
,home,26.2,HOME
,home,26.2,HOME
,home,26.2,HOME
,home,26.2,HOME
,home,35.31,HOME
,home,75.92,HOME
,home,25.2,HOME
,home,27.73,HOME
,home,26.95,HOME
,home,121.52,BED_BATH
,home,115.92,BED_BATH
,home,48.48,HOME
,home,56.99,BED_BATH
,home,170.91,BED_BATH
,home,26.2,HOME
,home,26.2,HOME
,home,26.2,HOME
,home,26.2,HOME
,home,26.2,HOME
,home,26.2,HOME
,home,29.99,HOME
,home,179,BED_BATH
,home,179,BED_BATH
,home,27.44,BED_BATH
,home,27.44,BED_BATH
,home,59.9,BED_BATH
,home,69.9,BED_BATH
,home,64.9,BED_BATH
,home,28,HOME
,home,27.68,HOME
,home,34.03,HOME
,home,32.24,HOME
,home,37.93,HOME
,home,33.38,HOME
,home,33.99,HOME
,home,26.26,HOME
,home,50.66,HOME
,home,23.99,HOME
,home,37.57,HOME
,home,47.98,HOME
,home,30.73,HOME
,home,37.49,HOME
,home,29.81,HOME
,home,36.06,HOME
,home,28.44,HOME
,home,33.99,HOME
,home,27.27,HOME
,home,17.99,HOME
,home,40.07,HOME
,home,46.42,HOME
,home,49.99,HOME
,home,57.77,HOME
,home,49.32,HOME
,home,62.84,HOME
,home,32.4,BED_BATH
,home,32.4,BED_BATH
,home,69.99,BED_BATH
,home,35,HOME
,home,35,HOME
,home,37.18,HOME
,home,41.07,HOME
,home,37.99,HOME
,home,53.99,HOME
,home,34,HOME
,home,19.8,HOME
,home,35.25,HOME
,home,14.18,HOME
,home,35,HOME
,home,54,HOME
,home,43.47,HOME
,home,7.73,HOME
,home,35,HOME
,home,35,HOME
,home,49.99,BED_BATH
,home,32.97,HOME
,home,49.99,HOME
,home,118.83,HOME
,home,118.33,HOME
,home,120.37,HOME
,home,131.1,HOME
,home,121.15,HOME
,home,131.02,HOME
,home,44.84,HOME
,home,49.5,HOME
,home,79.95,HOME
,home,53.87,BED_BATH
,home,52.56,BED_BATH
,home,53.39,BED_BATH
,home,53.87,BED_BATH
,home,53.87,BED_BATH
,home,52.56,BED_BATH
,home,53.48,BED_BATH
,home,53.87,BED_BATH
,home,53.74,BED_BATH
,home,53.87,BED_BATH
,home,52.6,BED_BATH
,home,52.56,BED_BATH
,home,52.57,BED_BATH
,home,53.87,BED_BATH
,home,52.56,BED_BATH
,home,53.48,BED_BATH
,home,53.87,BED_BATH
,home,54.95,BED_BATH
,home,40.35,HOME
,home,35.32,HOME
,home,59.95,BED_BATH
,home,59.95,BED_BATH
,home,178.9,BED_BATH
,home,101.9,BED_BATH
,home,91.7,BED_BATH
,home,150.45,BED_BATH
,home,154.3,BED_BATH
,home,149.9,BED_BATH
,home,90.95,BED_BATH
,home,149.9,BED_BATH
,home,87.92,BED_BATH
,home,37.88,HOME
,home,79.64,HOME
,home,35.32,HOME
,home,37.99,HOME
,home,45.21,HOME
,home,36.97,HOME
,home,34.52,HOME
,home,799,HOME
,home,118.9,BED_BATH
,home,27.82,HOME
,home,34.75,HOME
,home,165,BED_BATH
,home,25.64,HOME
,home,15.95,HOME
,home,30.99,HOME
,home,46.09,BED_BATH
,home,46.09,BED_BATH
,home,88.99,HOME
,home,37.27,HOME
,home,29.73,HOME
,home,38.74,HOME
,home,25.99,HOME
,home,39.66,HOME
,home,45.47,HOME
,home,50,HOME
,home,37.72,HOME
,home,28.02,HOME
,home,45.56,HOME
,home,31.55,HOME
,home,39.15,HOME
,home,45.78,HOME
,home,43.38,HOME
,home,60.55,HOME
,home,57.73,HOME
,home,30.98,HOME
,home,39.99,HOME
,home,32.81,HOME
,home,39.8,HOME
,home,39.35,HOME
,home,37.37,HOME
,home,36.24,HOME
,home,59.99,HOME
,home,60,HOME
,home,79.99,BED_BATH
,home,139.95,BED_BATH
,home,54.95,HOME
,home,54,HOME
,home,56.16,HOME
,home,57.48,HOME
,home,49.67,HOME
,home,58.17,HOME
,home,42.34,HOME
,home,69.99,HOME
,home,174.88,BED_BATH
,home,27.99,HOME
,home,59.99,HOME
,home,26.99,HOME
,home,26.99,HOME
,home,26.99,HOME
,home,34.99,HOME
,home,39.99,HOME
,home,39.99,HOME
,home,29.99,HOME
,home,39.99,HOME
,home,79.99,HOME
,home,59.99,HOME
,home,39.99,HOME
,home,29.99,HOME
,home,168,BED_BATH
,home,44.99,BED_BATH
,home,83.99,BED_BATH
,home,32,HOME
,home,34.99,BED_BATH
,home,42.49,HOME
,home,61.11,HOME
,home,96.66,BED_BATH
,home,80.99,HOME
,home,42.99,HOME
,home,55.99,HOME
,home,42.99,BED_BATH
,home,59.99,HOME
,home,86.99,BED_BATH
,home,75.96,HOME
,home,30,HOME
,home,59,HOME
,home,59,HOME
,home,94.99,BED_BATH
,home,61.78,HOME
,home,70.93,HOME
,home,59,HOME
,home,59,HOME
,home,32.41,HOME
,home,98.99,HOME
,home,47.99,HOME
,home,71.4,HOME
,home,71.49,HOME
,home,80.92,HOME
,home,107.99,HOME
,home,84.86,HOME
,home,91.38,HOME
,home,120.41,HOME
,home,87.43,HOME
,home,83.15,HOME
,home,89.25,HOME
,home,100.07,HOME
,home,94.56,HOME
,home,83.56,HOME
,home,77.96,HOME
,home,77.96,HOME
,home,54.15,HOME
,home,87.29,HOME
,home,58.19,HOME
,home,72.06,HOME
,home,89.99,HOME
,home,58.99,HOME
,home,75.86,HOME
,home,69.65,HOME
,home,55,HOME
,home,63.2,HOME
,home,88.1,HOME
,home,58.12,HOME
,home,89.99,HOME
,home,84.72,HOME
,home,94.21,HOME
,home,52.58,HOME
,home,66.96,HOME
,home,75.54,HOME
,home,68.54,HOME
,home,75.58,HOME
,home,65.85,HOME
,home,54.86,HOME
,home,58.98,HOME
,home,61.99,HOME
,home,64.95,HOME
,home,89.99,HOME
,home,72.78,HOME
,home,78.05,HOME
,home,71.55,HOME
,home,64.24,HOME
,home,58.66,HOME
,home,72.94,HOME
,home,47.99,HOME
,home,68.54,HOME
,home,85.98,HOME
,home,45.4,HOME
,home,50.45,HOME
,home,304.99,HOME
,home,54.72,HOME
,home,80,HOME
,home,51.31,BED_BATH
,home,157,HOME
,home,160.41,HOME
,home,44.95,BED_BATH
,home,119.9,BED_BATH
,home,88.4,BED_BATH
,home,39.66,HOME
,home,87.32,HOME
,home,88.24,BED_BATH
,home,79,BED_BATH
,home,79,BED_BATH
,home,79,BED_BATH
,home,79,BED_BATH
,home,110.21,FURNITURE
,home,128.6,FURNITURE
,home,204.83,FURNITURE
,home,249.2,FURNITURE
,home,128.04,FURNITURE
,home,126.48,FURNITURE
,home,145.51,FURNITURE
,home,170.57,FURNITURE
,home,171.15,FURNITURE
,home,38,HOME
,home,48.63,HOME
,home,54.23,HOME
,home,55.04,HOME
,home,65.9,HOME
,home,63.99,HOME
,home,60,HOME
,home,49.99,HOME
,home,31.99,HOME
,home,59.95,HOME
,home,59.99,HOME
,home,60.92,HOME
,home,63.52,HOME
,home,60.61,HOME
,home,76.99,BED_BATH
,home,39.63,HOME
,home,73.32,HOME
,home,26.47,HOME
,home,32.62,HOME
,home,149.99,BED_BATH
,home,1119.99,HOME
,home,42,HOME
,home,28.49,HOME
,home,25.03,HOME
,home,33.77,HOME
,home,33.49,HOME
,home,39.54,HOME
,home,24.99,HOME
,home,23.01,HOME
,home,37.07,HOME
,home,35.1,HOME
,home,25.52,HOME
,home,41.53,HOME
,home,25.07,HOME
,home,26.78,HOME
,home,27.13,HOME
,home,27.48,HOME
,home,39.99,BED_BATH
,home,39.99,BED_BATH
,home,184.84,BED_BATH
,home,29.98,HOME
,home,54.95,BED_BATH
,home,38,HOME
,home,45.49,BED_BATH
,home,38,HOME
,home,40,HOME
,home,324,FURNITURE
,home,324,FURNITURE
,home,233,FURNITURE
,home,233,FURNITURE
,home,49.99,BED_BATH
,home,38,HOME
,home,40,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,52.99,HOME
,home,49.99,HOME
,home,49.99,HOME
,home,36.85,HOME
,home,27.97,HOME
,home,29.75,HOME
,home,52.18,HOME
,home,59.6,HOME
,home,66.32,HOME
,home,70.99,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,40,HOME
,home,34.75,HOME
,home,114.94,HOME
,home,49.99,HOME
,home,167.07,BED_BATH
,home,34.9,HOME
,home,29.9,HOME
,home,34.9,HOME
,home,34.9,HOME
,home,34.9,HOME
,home,132.21,BED_BATH
,home,85.9,BED_BATH
,home,53.9,BED_BATH
,home,132.21,BED_BATH
,home,129.9,BED_BATH
,home,89.9,BED_BATH
,home,132.21,BED_BATH
,home,55.25,HOME
,home,59.35,BED_BATH
,home,59.35,BED_BATH
,home,59.15,BED_BATH
,home,59.09,BED_BATH
,home,59.35,BED_BATH
,home,112.24,BED_BATH
,home,59.15,BED_BATH
,home,58.91,BED_BATH
,home,59.35,BED_BATH
,home,57.31,BED_BATH
,home,57.83,BED_BATH
,home,59.35,BED_BATH
,home,59.42,BED_BATH
,home,59.35,BED_BATH
,home,59.35,BED_BATH
,home,98,HOME
,home,51.73,HOME
,home,59.99,HOME
,home,34.98,HOME
,home,58,HOME
,home,58,HOME
,home,40,HOME
,home,38,HOME
,home,38,HOME
,home,38,HOME
,home,34,HOME
,home,34,HOME
,home,34,HOME
,home,32.99,BED_BATH
,home,36.99,BED_BATH
,home,36.99,BED_BATH
,home,36.99,BED_BATH
,home,32.99,BED_BATH
,home,25.9,BED_BATH
,home,33.98,HOME
,home,132.21,BED_BATH
,home,25.99,HOME
,home,34.99,BED_BATH
,home,31.11,HOME
,home,30,HOME
,home,73.77,HOME
,home,124.22,BED_BATH
,home,43.99,HOME
,home,43.99,HOME
,home,43.99,HOME
,home,48.99,HOME
,home,50.53,HOME
,home,34.99,BED_BATH
,home,64.38,HOME
,home,51.68,HOME
,home,350.73,HOME
,home,44.41,HOME
,home,119.95,HOME
,home,109.99,FURNITURE
,home,137.6,BED_BATH
,home,99,HOME
,home,53.38,HOME
,home,25.71,HOME
,home,84.99,HOME
,home,66.75,BED_BATH
,home,119.95,BED_BATH
,home,165,HOME
,home,89.99,BED_BATH
,home,46.34,HOME
,home,49.6,HOME
,home,50.19,HOME
,home,37.5,HOME
,home,35.73,HOME
,home,36.59,HOME
,home,31.26,HOME
,home,137.95,HOME
,home,102.46,BED_BATH
,home,102.22,BED_BATH
,home,53.42,HOME
,home,149.99,HOME
,home,118.97,BED_BATH
,home,43.48,BED_BATH
,home,44.04,HOME
,home,34,HOME
,home,62.5,HOME
,home,35,HOME
,home,35,HOME
,home,34,HOME
,home,46.74,HOME
,home,28.23,HOME
,home,28.99,HOME
,home,35,HOME
,home,40,HOME
,home,45.96,HOME
,home,41.15,HOME
,home,45.55,HOME
,home,42.99,HOME
,home,40,HOME
,home,55,HOME
,home,47.6,HOME
,home,17,HOME
,home,49,HOME
,home,49.6,HOME
,home,45.04,HOME
,home,19.84,BED_BATH
,home,46.92,BED_BATH
,home,31.17,BED_BATH
,home,25.98,BED_BATH
,home,25.99,BED_BATH
,home,35,BED_BATH
,home,30.75,HOME
,home,50.89,HOME
,home,51.87,HOME
,home,51.52,HOME
,home,66.4,HOME
,home,53.11,HOME
,home,39.08,HOME
,home,37.01,HOME
,home,39.08,HOME
,home,41.53,HOME
,home,44.34,HOME
,home,39.1,HOME
,home,32.99,HOME
,home,37.65,HOME
,home,47.13,HOME
,home,37.11,HOME
,home,60,HOME
,home,10.55,HOME
,home,54.02,HOME
,home,9.75,HOME
,home,50.67,HOME
,home,35.58,HOME
,home,34.91,HOME
,home,43.55,HOME
,home,40,HOME
,home,35.48,HOME
,home,40,HOME
,home,46.01,HOME
,home,38.99,HOME
,home,24.81,HOME
,home,70.53,HOME
,home,48,HOME
,home,53.6,HOME
,home,33.37,HOME
,home,49.99,HOME
,home,49.62,HOME
,home,34.99,HOME
,home,91.94,HOME
,home,199.99,HOME
,home,199.99,HOME
,home,28.99,HOME
,home,24.02,HOME
,home,28.16,HOME
,home,29.2,HOME
,home,45.79,HOME
,home,28.45,HOME
,home,30.99,HOME
,home,27.84,HOME
,home,29.96,HOME
,home,31.18,HOME
,home,30.87,HOME
,home,31.61,HOME
,home,94.99,HOME
,home,40,HOME
,home,35,HOME
,home,99.99,HOME
,home,99.99,HOME
,home,89.99,HOME
,home,131.39,KITCHEN
,home,142.29,KITCHEN
,home,42.34,HOME
,home,149,FURNITURE
,home,149,FURNITURE
,home,69,FURNITURE
,home,399,FURNITURE
,home,25.2,HOME
,home,38.34,HOME
,home,45.4,HOME
,home,45.31,HOME
,home,25.41,HOME
,home,45.18,BED_BATH
,home,27.73,HOME
,home,45.53,HOME
,home,41,HOME
,home,49.95,KITCHEN
,home,78.8,HOME
,home,39.99,HOME
,home,200.65,HOME
,home,120.4,BED_BATH
,home,183.68,BED_BATH
,home,129.99,HOME
,home,30.25,HOME
,home,32.64,HOME
,home,37.5,HOME
,home,35,BED_BATH
,home,34.96,HOME
,home,28.52,HOME
,home,28.52,HOME
,home,29.9,HOME
,home,234.84,BED_BATH
,home,255.31,BED_BATH
,home,198.11,HOME
,home,58.61,HOME
,home,29.99,HOME
,home,99.95,HOME
,home,114.95,HOME
,home,99.95,HOME
,home,32.9,HOME
,home,32.9,HOME
,home,82.16,HOME
,home,163.32,HOME
,home,42.59,HOME
,home,34.75,HOME
,home,37.83,HOME
,home,57.5,HOME
,home,32.5,BED_BATH
,home,62.72,HOME
,home,38.1,HOME
,home,25.61,HOME
,home,28.95,HOME
,home,26.99,BED_BATH
,home,25.99,BED_BATH
,home,34.99,BED_BATH
,home,32.99,HOME
,home,54.53,HOME
,home,41.72,HOME
,home,40.76,BED_BATH
,home,135,BED_BATH
,home,44.53,HOME
,home,39,HOME
,home,140.9,BED_BATH
,home,26.99,BED_BATH
,home,52.5,HOME
,home,43.88,HOME
,home,39.99,HOME
,home,46.56,HOME
,home,199.99,HOME
,home,81.42,HOME
,home,79.98,HOME
,home,82.79,HOME
,home,80.98,HOME
,home,80.98,HOME
,home,75.95,HOME
,home,68.84,HOME
,home,101.99,HOME
,home,98.88,HOME
,home,68.84,HOME
,home,80.98,HOME
,home,71.99,HOME
,home,113.39,HOME
,home,118.99,HOME
,home,175.45,HOME
,home,141.99,HOME
,home,31.33,HOME
,home,30.76,HOME
,home,30.85,HOME
,home,31.87,HOME
,home,32.07,HOME
,home,31.95,HOME
,home,31.94,HOME
,home,27.71,HOME
,home,32.14,HOME
,home,9.21,HOME
,home,31.9,HOME
,home,30.83,HOME
,home,19.96,HOME
,home,32.52,HOME
,home,31.7,HOME
,home,30.68,HOME
,home,32.85,HOME
,home,31.9,HOME
,home,26.99,HOME
,home,27.52,HOME
,home,44.96,HOME
,home,26.54,HOME
,home,47.02,HOME
,home,38.19,HOME
,home,56.99,HOME
,home,35.99,HOME
,home,39.67,HOME
,home,37.99,HOME
,home,28.6,HOME
,home,28.99,HOME
,home,44.07,HOME
,home,46.99,HOME
,home,25.44,HOME
,home,28.78,HOME
,home,54.33,HOME
,home,36.69,HOME
,home,28.14,HOME
,home,46.99,HOME
,home,35.13,HOME
,home,49.26,HOME
,home,47.48,HOME
,home,44.96,HOME
,home,20.99,HOME
,home,30.8,HOME
,home,35.31,HOME
,home,38.89,HOME
,home,25.83,HOME
,home,39.43,HOME
,home,36.14,HOME
,home,51.04,HOME
,home,25.15,HOME
,home,34.46,HOME
,home,36.99,HOME
,home,128.84,HOME
,home,64.99,BED_BATH
,home,33.95,HOME
,home,88.95,HOME
,home,121.75,HOME
,home,34.99,BED_BATH
,home,134.94,HOME
,home,29.66,HOME
,home,36.64,HOME
,home,36.64,HOME
,home,29.66,HOME
,home,29.66,HOME
,home,29.66,HOME
,home,39.99,HOME
,home,52.13,HOME
,home,51.11,HOME
,home,54.85,HOME
,home,48.24,HOME
,home,55.67,HOME
,home,53.02,HOME
,home,59.53,HOME
